predicted_priority_rank,platform_shop_id,year_month,shop_name,brand,category,sido,sigungu,predictive_rank_score,decision_band,explanation_index,signal_decomposition_index,action_band,risk_flag,top_positive_signal,top_negative_signal,model_probability_raw,probability_band,probability_score,growth_alpha_score,review_growth_score,operation_score,stability_score,market_fit_score,ranking_basis,score_role
1058,ba_14711141,2025-09,본죽&비빔밥 제주삼화점,본그룹,백반·죽·국수,제주특별자치도,제주시,0.2088353413654618,Monitor,34.54,34.54,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,26.42282576162424,1.1654740082230637,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1059,ba_14691990,2025-09,본죽&비빔밥 제주아라점,본그룹,백반·죽·국수,제주특별자치도,제주시,0.2088353413654618,Monitor,34.51,34.51,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,26.337456656973863,1.1654740082230637,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1060,ba_14799661,2025-09,본죽&비빔밥 의정부역점,본그룹,백반·죽·국수,경기도,의정부시,0.2088353413654618,Monitor,34.48,34.48,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,26.4037482110547,1.1654740082230637,50.0,50.0,99.45652772414844,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1061,ba_14607412,2025-09,굽네치킨&피자 거북섬점,굽네치킨,치킨,경기도,시흥시,0.2088353413654618,Monitor,33.69,33.69,Backlog,low_explanation_index,stability,operation,0.2088353413654618,9,18.60404600191426,40.71859470251584,37.18165789473685,17.5,87.97276936904242,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1062,ba_14754395,2025-09,굽네치킨 구이점,굽네치킨,치킨,전북특별자치도,완주군,0.2088353413654618,Monitor,33.53,33.53,Backlog,low_explanation_index,stability,operation,0.2088353413654618,9,22.54522274529689,38.73994322306936,25.4386052631579,17.5,95.09887187588404,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1063,ba_13972155,2025-09,굽네피자 금호점,굽네치킨,피자,광주광역시,서구,0.2088353413654618,Monitor,33.3,33.3,Backlog,low_explanation_index,stability,review_growth,0.2088353413654618,9,21.45590327558535,28.97230252629573,7.894736842105264,50.0,98.62733241718595,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1064,ba_13972595,2025-09,굽네피자 나주혁신도시1호점,굽네치킨,피자,전라남도,나주시,0.2088353413654618,Monitor,32.84,32.84,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,review_growth,0.2088353413654618,9,22.53946319290457,24.03057345542423,12.280710526315792,50.0,95.98661272078672,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1065,ba_13976690,2025-09,굽네피자 신수점,굽네치킨,피자,서울특별시,마포구,0.2088353413654618,Monitor,32.7,32.7,Backlog,low_explanation_index,stability,review_growth,0.2088353413654618,9,23.42144322988009,33.620586018757045,0.0,50.0,99.92236110344976,20.146507198758904,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1066,ba_14690909,2025-09,본죽&비빔밥 마산회원동점,본그룹,백반·죽·국수,경상남도,창원시,0.2088353413654618,Monitor,32.64,32.64,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,25.77684270999615,2.052284459749812,26.31578947368421,65.0,94.1195439620863,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1067,ba_13974075,2025-09,굽네피자 인계점,굽네치킨,피자,경기도,수원시,0.2088353413654618,Monitor,32.49,32.49,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,review_growth,0.2088353413654618,9,25.99317736342734,23.863808750014623,0.0,50.0,99.31284824807494,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1068,ba_14690709,2025-09,본죽&비빔밥 김해진영점,본그룹,백반·죽·국수,경상남도,김해시,0.2088353413654618,Monitor,32.17,32.17,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,review_growth,0.2088353413654618,9,26.06371706444839,23.286805529728746,4.0247631578947365,50.0,91.19438843810724,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1069,ba_14688115,2025-09,본죽 산본사거리점,본그룹,백반·죽·국수,경기도,군포시,0.2088353413654618,Monitor,32.11,32.11,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,19.47690074897798,1.1654740082230637,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1070,ba_10774794,2025-09,굽네치킨&피자 회덕점,굽네치킨,치킨,경기도,광주시,0.2088353413654618,Monitor,31.94,31.94,Backlog,low_explanation_index,stability,operation,0.2088353413654618,9,20.71708317428027,37.84803361144633,20.14518421052632,17.5,95.76327948145972,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1071,ba_14799660,2025-09,본죽&비빔밥 의정부역점,본그룹,백반·죽·국수,경기도,의정부시,0.2088353413654618,Monitor,31.83,31.83,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,18.68023045474435,1.1654740082230637,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1072,ba_14783436,2025-09,본죽&비빔밥 마산합포오동점,본그룹,백반·죽·국수,경상남도,창원시,0.2088353413654618,Monitor,31.79,31.79,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,25.690757664759538,1.1654740082230637,50.0,39.0,91.52655896291948,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1073,ba_10418082,2025-09,굽네치킨 여수관문점,굽네치킨,치킨,전라남도,여수시,0.2088353413654618,Monitor,31.69,31.69,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,operation,0.2088353413654618,9,25.30410918235489,23.43190988985981,39.84963157894737,17.5,83.72731431661816,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1074,ba_14691904,2025-09,본죽&비빔밥 울산우정점,본그룹,백반·죽·국수,울산광역시,중구,0.2088353413654618,Monitor,31.63,31.63,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,25.38714849176904,0.6112174760188488,17.763157894736846,67.88536474387702,97.44196385177938,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1075,ba_14691262,2025-09,본죽&비빔밥 대구상인롯데점,본그룹,백반·죽·국수,대구광역시,달서구,0.2088353413654618,Monitor,31.61,31.61,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,18.04297626201484,1.1654740082230637,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1076,ba_14399330,2025-09,본죽&비빔밥 대구상인롯데점,본그룹,백반·죽·국수,대구광역시,달서구,0.2088353413654618,Monitor,31.6,31.6,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,18.036202128814267,1.1654740082230637,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1077,ba_14796355,2025-09,본죽&비빔밥 남양주퇴계원점,본그룹,백반·죽·국수,경기도,남양주시,0.2088353413654618,Monitor,31.44,31.44,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,17.57504312288764,1.1654740082230637,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1078,ba_14581501,2025-09,본죽&비빔밥 동탄한림대병원점,본그룹,백반·죽·국수,경기도,화성시,0.2088353413654618,Monitor,31.34,31.34,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,17.37243509694205,1.1654740082230637,50.0,50.0,99.7060638816148,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1079,ba_14702063,2025-09,본죽&비빔밥 목동파라곤점,본그룹,백반·죽·국수,서울특별시,양천구,0.2088353413654618,Monitor,31.09,31.09,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,20.16888369543294,2.1508091009144303,26.90057894736842,53.91041683059585,92.84426914998704,49.88886856825736,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1080,ba_14341228,2025-09,굽네피자&치킨 고덕국제점,굽네치킨,피자,경기도,평택시,0.2088353413654618,Monitor,31.06,31.06,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,review_growth,0.2088353413654618,9,26.60269432577288,18.337671591586982,0.3759473684210532,50.0,96.12710791627303,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1081,ba_14703003,2025-09,본죽 경남거제옥포점,본그룹,백반·죽·국수,경상남도,거제시,0.2088353413654618,Monitor,31.05,31.05,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,16.46361348567252,1.1654740082230637,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1082,ba_14686856,2025-09,본죽&비빔밥 부산만덕사거리점,본그룹,백반·죽·국수,부산광역시,북구,0.2088353413654618,Monitor,31.0,31.0,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,24.04288080476504,0.1577247813693561,15.071763157894738,69.39408349612214,98.7995551092434,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1083,ba_14812426,2025-09,본죽&비빔밥 대전선화점,본그룹,백반·죽·국수,대전광역시,중구,0.2088353413654618,Monitor,30.74,30.74,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,15.56074100350533,1.1654740082230637,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1084,ba_14812430,2025-09,본죽&비빔밥 대전선화점,본그룹,백반·죽·국수,대전광역시,중구,0.2088353413654618,Monitor,30.72,30.72,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,15.50907428482521,1.1654740082230637,50.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1085,ba_14422337,2025-09,본죽&비빔밥 고양덕은점,본그룹,백반·죽·국수,경기도,고양시,0.2088353413654618,Monitor,30.44,30.44,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,review_growth,0.2088353413654618,9,20.99157832430113,22.633913505053464,0.0,50.0,99.37405520471862,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1086,ba_14270903,2025-09,굽네치킨&피자 원미점,굽네치킨,치킨,경기도,부천시,0.2088353413654618,Monitor,29.64,29.64,Backlog,low_explanation_index,stability,review_growth,0.2088353413654618,9,16.79395769325373,26.976712967225097,0.0,50.0,95.19255584790815,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1087,ba_14786815,2025-09,본죽&비빔밥 부산남천동점,본그룹,백반·죽·국수,부산광역시,수영구,0.2088353413654618,Monitor,29.37,29.37,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,19.677924825434857,1.1654740082230637,50.0,32.5,98.14258249433834,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1088,ba_14049107,2025-09,굽네치킨&피자 송도신도시점,굽네치킨,치킨,인천광역시,연수구,0.2088353413654618,Monitor,28.75,28.75,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,review_growth,0.2088353413654618,9,20.82656189977392,15.830680615382164,0.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1089,ba_14248050,2025-09,굽네치킨&피자 은행선화점,굽네치킨,치킨,대전광역시,중구,0.2088353413654618,Monitor,28.62,28.62,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,review_growth,0.2088353413654618,9,18.8661335037894,21.060999977441764,0.0,50.0,92.51642268012702,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1090,ba_14775022,2025-09,본죽&비빔밥 광혜원점,본그룹,백반·죽·국수,충청북도,진천군,0.2088353413654618,Monitor,28.3,28.3,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,25.593441799911083,1.1654740082230637,50.0,17.5,89.24991225722492,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1091,ba_13976616,2025-09,굽네피자 여수관문점,굽네치킨,피자,전라남도,여수시,0.2088353413654618,Monitor,27.96,27.96,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,review_growth,0.2088353413654618,9,20.59029098736421,15.884376988222106,0.0,50.0,92.85722151737944,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1092,ba_13229560,2025-09,본죽 양천구청점,본그룹,백반·죽·국수,서울특별시,양천구,0.2088353413654618,Monitor,27.6,27.6,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,22.19048875116402,0.0,0.0,50.0,98.54681685085222,49.88886856825736,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1093,ba_14687076,2025-09,본죽 양천구청점,본그룹,백반·죽·국수,서울특별시,양천구,0.2088353413654618,Monitor,26.88,26.88,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,26.75768307575741,0.5320474729587987,17.293236842105266,17.5,96.05359760932414,49.88886856825736,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1094,ba_14690836,2025-09,본죽&비빔밥 마산내서점,본그룹,백반·죽·국수,경상남도,창원시,0.2088353413654618,Monitor,26.77,26.77,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,26.49544979705284,0.0,0.0,50.0,100.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1095,ba_13234101,2025-09,본죽&비빔밥 세종첫마을점,본그룹,백반·죽·국수,세종특별자치시,노을3로,0.2088353413654618,Monitor,26.71,26.71,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,25.3083255181341,0.0,7.894736842105264,50.0,91.66860864971024,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
1096,ba_14692092,2025-09,본죽&비빔밥 제주외도점,본그룹,백반·죽·국수,제주특별자치도,제주시,0.2088353413654618,Monitor,26.49,26.49,Backlog,low_explanation_index;growth_alpha_direction_risk,stability,growth_alpha,0.2088353413654618,9,26.41718884384245,0.0,0.0,50.0,97.46497197252948,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
