platform_shop_id,year_month,has_reply,reply_length,reply_token_count,reply_contains_coupon,reply_coupon_flag,reply_template_score,reply_ai_like_score,growth_label_top30,category,brand
ba_14692118,2025-08,1.0,227.33333333333334,49.833333333333336,0.0,0.0,0.5833333333333334,0.2222222222222222,1,백반·죽·국수,본그룹
ba_14692118,2025-09,1.0,243.6,51.8,0.0,0.0,0.5428571428571428,0.2333333333333333,0,백반·죽·국수,본그룹
ba_14692121,2025-07,1.0,185.3,41.1,0.0,0.0,0.32857142857142857,0.2,1,백반·죽·국수,본그룹
ba_14692121,2025-08,1.0,189.0,39.0,0.0,0.0,0.5,0.0,0,백반·죽·국수,본그룹
ba_14692121,2025-09,1.0,191.0,40.0,0.0,0.0,0.42857142857142855,0.3333333333333333,0,백반·죽·국수,본그룹
ba_14692146,2025-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14692146,2025-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14692155,2025-07,1.0,229.73333333333332,50.233333333333334,0.43333333333333335,0.43333333333333335,0.3809523809523809,0.23888888888888887,1,백반·죽·국수,본그룹
ba_14692155,2025-08,1.0,210.16216216216216,46.0,0.16216216216216217,0.16216216216216217,0.4478764478764478,0.21621621621621623,1,백반·죽·국수,본그룹
ba_14692155,2025-09,1.0,216.86046511627907,46.41860465116279,0.2558139534883721,0.2558139534883721,0.43853820598006643,0.20542635658914726,0,백반·죽·국수,본그룹
ba_14692164,2025-08,0.5,98.75,21.5,0.25,0.25,0.17857142857142855,0.08333333333333333,0,백반·죽·국수,본그룹
ba_14692164,2025-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,백반·죽·국수,본그룹
ba_14692164,2025-07,1.0,201.0,46.0,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14692165,2025-07,0.9523809523809523,231.0,51.666666666666664,0.047619047619047616,0.047619047619047616,0.4217687074829931,0.23809523809523808,1,백반·죽·국수,본그룹
ba_14692165,2025-08,1.0,161.8,34.6,0.1,0.1,0.4,0.13333333333333333,1,백반·죽·국수,본그룹
ba_14692165,2025-09,1.0,155.66666666666666,32.666666666666664,0.0,0.0,0.42857142857142855,0.2222222222222222,0,백반·죽·국수,본그룹
ba_14692168,2025-07,0.9411764705882353,243.55882352941177,53.85294117647059,0.47058823529411764,0.47058823529411764,0.5252100840336135,0.3088235294117647,1,백반·죽·국수,본그룹
ba_14692168,2025-08,0.96875,239.84375,51.125,0.65625,0.65625,0.6294642857142857,0.3125,1,백반·죽·국수,본그룹
ba_14692168,2025-09,0.7619047619047619,183.33333333333334,38.857142857142854,0.7142857142857143,0.7142857142857143,0.5170068027210885,0.23809523809523808,0,백반·죽·국수,본그룹
ba_14692178,2025-07,0.8333333333333334,194.66666666666666,42.0,0.0,0.0,0.38095238095238093,0.13888888888888887,0,백반·죽·국수,본그룹
ba_14692178,2025-08,0.5,48.5,8.0,0.0,0.0,0.07142857142857142,0.08333333333333333,0,백반·죽·국수,본그룹
ba_14692185,2025-07,1.0,215.7058823529412,48.76470588235294,0.0,0.0,0.42857142857142855,0.2745098039215686,0,백반·죽·국수,본그룹
ba_14692185,2025-08,1.0,202.2,43.15,0.3,0.3,0.5428571428571428,0.19166666666666665,0,백반·죽·국수,본그룹
ba_14692185,2025-09,1.0,170.0,36.72727272727273,0.36363636363636365,0.36363636363636365,0.5194805194805195,0.2424242424242424,1,백반·죽·국수,본그룹
ba_14692190,2025-07,1.0,238.609756097561,52.75609756097561,0.14634146341463414,0.14634146341463414,0.42160278745644597,0.24390243902439024,1,백반·죽·국수,본그룹
ba_14692190,2025-08,1.0,249.53846153846155,54.15384615384615,0.07692307692307693,0.07692307692307693,0.4065934065934066,0.19230769230769232,0,백반·죽·국수,본그룹
ba_14692190,2025-09,1.0,269.4,56.0,0.0,0.0,0.34285714285714286,0.13333333333333333,0,백반·죽·국수,본그룹
ba_14692194,2025-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14692194,2025-09,0.5,119.75,26.25,0.0,0.0,0.25,0.125,0,백반·죽·국수,본그룹
ba_14692194,2025-08,1.0,216.7,46.5,0.3,0.3,0.5428571428571428,0.16666666666666666,1,백반·죽·국수,본그룹
ba_14692201,2025-07,0.5,113.75,24.75,0.0,0.0,0.25,0.125,1,백반·죽·국수,본그룹
ba_14692201,2025-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,백반·죽·국수,본그룹
ba_14692201,2025-09,1.0,209.0,48.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0,백반·죽·국수,본그룹
ba_14692211,2025-07,1.0,196.23076923076923,41.69230769230769,0.0,0.0,0.42857142857142855,0.14102564102564102,1,백반·죽·국수,본그룹
ba_14692211,2025-08,1.0,242.16666666666666,51.833333333333336,0.0,0.0,0.4761904761904761,0.16666666666666666,0,백반·죽·국수,본그룹
ba_14692211,2025-09,1.0,221.33333333333334,46.666666666666664,0.0,0.0,0.3968253968253968,0.16666666666666666,0,백반·죽·국수,본그룹
ba_14692212,2025-08,1.0,188.33333333333334,39.666666666666664,0.0,0.0,0.6190476190476191,0.2222222222222222,0,백반·죽·국수,본그룹
ba_14692212,2025-09,1.0,220.66666666666666,46.0,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.2222222222222222,0,백반·죽·국수,본그룹
ba_14692216,2025-07,1.0,194.54545454545453,39.90909090909091,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.28787878787878785,1,백반·죽·국수,본그룹
ba_14692216,2025-08,1.0,238.4090909090909,50.90909090909091,0.09090909090909091,0.09090909090909091,0.4285714285714286,0.17424242424242423,0,백반·죽·국수,본그룹
ba_14692216,2025-09,1.0,251.1578947368421,53.8421052631579,0.10526315789473684,0.10526315789473684,0.3533834586466165,0.14912280701754385,1,백반·죽·국수,본그룹
ba_14692232,2025-07,1.0,122.5,26.5,0.0,0.0,0.14285714285714285,0.0,1,백반·죽·국수,본그룹
ba_14692232,2025-08,1.0,130.75,27.75,0.0,0.0,0.25,0.041666666666666664,0,백반·죽·국수,본그룹
ba_14692232,2025-09,1.0,191.0,40.0,0.0,0.0,0.5714285714285714,0.0,0,백반·죽·국수,본그룹
ba_14692242,2025-07,1.0,191.27272727272728,41.09090909090909,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.18181818181818182,1,백반·죽·국수,본그룹
ba_14692242,2025-08,1.0,227.47368421052633,48.578947368421055,0.10526315789473684,0.10526315789473684,0.5413533834586466,0.21929824561403505,1,백반·죽·국수,본그룹
ba_14692242,2025-09,1.0,192.5,41.666666666666664,0.3333333333333333,0.3333333333333333,0.47619047619047616,0.24074074074074073,0,백반·죽·국수,본그룹
ba_14692246,2025-07,1.0,203.0,45.0,0.0,0.0,0.7142857142857142,0.41666666666666663,1,백반·죽·국수,본그룹
ba_14692246,2025-08,1.0,182.66666666666666,40.333333333333336,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.3333333333333333,0,백반·죽·국수,본그룹
ba_14692246,2025-09,1.0,260.0,58.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0,백반·죽·국수,본그룹
ba_14692251,2025-08,0.4838709677419355,117.70967741935483,25.93548387096774,0.06451612903225806,0.06451612903225806,0.2626728110599078,0.13440860215053763,1,백반·죽·국수,본그룹
ba_14692251,2025-09,0.07692307692307693,16.384615384615383,3.769230769230769,0.07692307692307693,0.07692307692307693,0.03296703296703297,0.02564102564102564,0,백반·죽·국수,본그룹
ba_14692251,2025-07,1.0,248.90322580645162,55.774193548387096,0.0967741935483871,0.0967741935483871,0.511520737327189,0.25268817204301075,1,백반·죽·국수,본그룹
ba_14692258,2025-08,1.0,213.75,45.0,0.0,0.0,0.42857142857142855,0.16666666666666666,1,백반·죽·국수,본그룹
ba_14692258,2025-09,1.0,129.0,27.0,0.0,0.0,0.5,0.08333333333333333,0,백반·죽·국수,본그룹
ba_14692275,2025-07,1.0,202.91666666666666,45.083333333333336,0.0,0.0,0.4761904761904761,0.23611111111111108,1,백반·죽·국수,본그룹
ba_14692275,2025-08,1.0,227.7,48.95,0.15,0.15,0.5428571428571428,0.225,1,백반·죽·국수,본그룹
ba_14692275,2025-09,1.0,217.66666666666666,46.388888888888886,0.16666666666666666,0.16666666666666666,0.5158730158730158,0.21296296296296294,0,백반·죽·국수,본그룹
ba_14692278,2025-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,백반·죽·국수,본그룹
ba_14692291,2025-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14692291,2025-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,백반·죽·국수,본그룹
ba_14692291,2025-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14692326,2025-08,0.7777777777777778,164.66666666666666,35.888888888888886,0.1111111111111111,0.1111111111111111,0.2857142857142857,0.14814814814814814,1,백반·죽·국수,본그룹
ba_14692326,2025-09,1.0,228.0,48.5,0.125,0.125,0.5357142857142857,0.1875,0,백반·죽·국수,본그룹
ba_14692339,2025-08,1.0,225.0,48.0,0.0,0.0,0.5,0.16666666666666666,0,백반·죽·국수,본그룹
ba_14692346,2025-07,0.25,65.25,14.5,0.25,0.25,0.10714285714285714,0.08333333333333333,1,백반·죽·국수,본그룹
ba_14692346,2025-08,0.09090909090909091,7.181818181818182,1.0909090909090908,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14692346,2025-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,백반·죽·국수,본그룹
ba_14692383,2025-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,백반·죽·국수,본그룹
ba_14692383,2025-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14692433,2025-09,0.5,112.125,24.0,0.0,0.0,0.30357142857142855,0.125,0,백반·죽·국수,본그룹
ba_14692433,2025-08,1.0,176.0,37.0,0.0,0.0,0.5714285714285714,0.16666666666666666,1,백반·죽·국수,본그룹
ba_14692434,2025-08,1.0,98.0,24.0,0.0,0.0,0.42857142857142855,0.16666666666666666,1,백반·죽·국수,본그룹
ba_14692434,2025-09,1.0,141.8,32.0,0.2,0.2,0.3714285714285714,0.16666666666666666,1,백반·죽·국수,본그룹
ba_14692439,2025-08,1.0,260.0,54.095238095238095,0.5714285714285714,0.5714285714285714,0.6530612244897959,0.15079365079365079,0,백반·죽·국수,본그룹
ba_14692439,2025-09,1.0,257.6666666666667,50.333333333333336,1.0,1.0,0.7619047619047619,0.05555555555555555,0,백반·죽·국수,본그룹
ba_14692455,2025-07,1.0,189.9375,42.53125,0.0625,0.0625,0.4375,0.19270833333333331,1,백반·죽·국수,본그룹
ba_14692455,2025-08,1.0,229.7,49.4,0.1,0.1,0.4714285714285714,0.16666666666666666,1,백반·죽·국수,본그룹
ba_14692455,2025-09,1.0,225.94444444444446,48.111111111111114,0.2222222222222222,0.2222222222222222,0.4920634920634921,0.23148148148148145,0,백반·죽·국수,본그룹
ba_14692459,2025-07,1.0,223.46666666666667,48.266666666666666,0.06666666666666667,0.06666666666666667,0.4857142857142857,0.26666666666666666,1,백반·죽·국수,본그룹
ba_14692459,2025-08,1.0,217.6153846153846,45.76923076923077,0.23076923076923078,0.23076923076923078,0.4505494505494505,0.23076923076923078,1,백반·죽·국수,본그룹
ba_14692459,2025-09,1.0,225.13333333333333,47.93333333333333,0.26666666666666666,0.26666666666666666,0.5523809523809523,0.24444444444444444,0,백반·죽·국수,본그룹
ba_14692460,2025-07,1.0,88.5,16.5,0.0,0.0,0.07142857142857142,0.0,1,백반·죽·국수,본그룹
ba_14692460,2025-08,1.0,151.0,30.0,0.0,0.0,0.0,0.0,0,백반·죽·국수,본그룹
ba_14692482,2025-07,1.0,216.4,47.6,0.2,0.2,0.45714285714285713,0.21666666666666665,1,백반·죽·국수,본그룹
ba_14692482,2025-08,1.0,181.625,38.5,0.0,0.0,0.5178571428571428,0.25,1,백반·죽·국수,본그룹
ba_14692482,2025-09,1.0,199.71428571428572,44.714285714285715,0.14285714285714285,0.14285714285714285,0.4693877551020408,0.16666666666666666,0,백반·죽·국수,본그룹
ba_14692505,2025-08,1.0,229.14285714285714,48.42857142857143,0.2857142857142857,0.2857142857142857,0.5306122448979591,0.2619047619047619,1,백반·죽·국수,본그룹
ba_14692505,2025-09,1.0,222.75,47.25,0.0,0.0,0.5714285714285714,0.20833333333333331,0,백반·죽·국수,본그룹
ba_14692549,2025-07,1.0,189.0,42.75,0.25,0.25,0.39285714285714285,0.25,1,백반·죽·국수,본그룹
ba_14692549,2025-08,1.0,218.5,46.166666666666664,0.0,0.0,0.5714285714285714,0.3055555555555555,1,백반·죽·국수,본그룹
ba_14692549,2025-09,1.0,209.5,44.5,0.5,0.5,0.42857142857142855,0.16666666666666666,0,백반·죽·국수,본그룹
ba_14692551,2025-09,1.0,160.0,35.333333333333336,0.0,0.0,0.3333333333333333,0.1111111111111111,0,백반·죽·국수,본그룹
ba_14692592,2025-08,0.5,31.5,6.0,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14692592,2025-09,0.3333333333333333,66.0,13.333333333333334,0.0,0.0,0.19047619047619047,0.1111111111111111,0,백반·죽·국수,본그룹
ba_14692592,2025-07,1.0,162.5,35.0,0.0,0.0,0.5,0.16666666666666666,1,백반·죽·국수,본그룹
ba_14692796,2025-08,0.2222222222222222,10.444444444444445,2.0,0.0,0.0,0.031746031746031744,0.018518518518518517,1,백반·죽·국수,본그룹
ba_14692796,2025-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,백반·죽·국수,본그룹
ba_14692796,2025-07,0.25,22.25,4.25,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14692985,2025-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,백반·죽·국수,본그룹
ba_14693042,2025-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14693042,2025-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,백반·죽·국수,본그룹
ba_14693289,2025-07,0.7,179.3,35.8,0.0,0.0,0.22857142857142856,0.06666666666666667,0,백반·죽·국수,본그룹
ba_14693289,2025-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,백반·죽·국수,본그룹
ba_14694145,2025-08,0.5,66.75,14.75,0.0,0.0,0.05357142857142857,0.041666666666666664,0,백반·죽·국수,본그룹
ba_14694145,2025-09,0.1,19.7,3.9,0.0,0.0,0.02857142857142857,0.0,0,백반·죽·국수,본그룹
ba_14694148,2025-07,1.0,200.8181818181818,44.63636363636363,0.36363636363636365,0.36363636363636365,0.41558441558441556,0.19696969696969696,1,백반·죽·국수,본그룹
ba_14694148,2025-08,1.0,149.5,33.333333333333336,0.16666666666666666,0.16666666666666666,0.3095238095238095,0.05555555555555555,1,백반·죽·국수,본그룹
ba_14694148,2025-09,1.0,143.66666666666666,30.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.2222222222222222,0,백반·죽·국수,본그룹
ba_14694278,2025-07,1.0,211.875,46.75,0.125,0.125,0.5357142857142857,0.2708333333333333,1,백반·죽·국수,본그룹
ba_14694278,2025-08,1.0,113.5,23.5,0.0,0.0,0.5,0.08333333333333333,1,백반·죽·국수,본그룹
ba_14694278,2025-09,1.0,190.8,41.0,0.0,0.0,0.42857142857142855,0.13333333333333333,0,백반·죽·국수,본그룹
ba_14694287,2025-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14694390,2025-08,0.991869918699187,307.8780487804878,66.4308943089431,0.13821138211382114,0.13821138211382114,0.4436701509872241,0.16395663956639564,1,백반·죽·국수,본그룹
ba_14694390,2025-09,0.9833333333333333,387.7,80.98333333333333,0.125,0.125,0.36190476190476184,0.06944444444444443,0,백반·죽·국수,본그룹
ba_14694390,2025-07,1.0,256.9878787878788,57.60606060606061,0.06666666666666667,0.06666666666666667,0.41558441558441556,0.2313131313131313,1,백반·죽·국수,본그룹
ba_14694402,2025-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14694402,2025-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,백반·죽·국수,본그룹
ba_14694402,2025-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,백반·죽·국수,본그룹
ba_14694577,2025-09,1.0,144.66666666666666,30.0,0.3333333333333333,0.3333333333333333,0.5238095238095238,0.16666666666666666,1,백반·죽·국수,본그룹
ba_14694620,2025-07,1.0,292.64285714285717,63.285714285714285,0.07142857142857142,0.07142857142857142,0.5102040816326531,0.2261904761904762,1,백반·죽·국수,본그룹
ba_14694620,2025-08,1.0,233.6,51.2,0.0,0.0,0.45714285714285713,0.2,1,백반·죽·국수,본그룹
ba_14694620,2025-09,1.0,207.0,44.666666666666664,0.4444444444444444,0.4444444444444444,0.4920634920634921,0.18518518518518517,0,백반·죽·국수,본그룹
ba_14694670,2025-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14694670,2025-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14694670,2025-09,0.5,111.0,24.0,0.5,0.5,0.14285714285714285,0.08333333333333333,0,백반·죽·국수,본그룹
ba_14694671,2025-07,1.0,214.16666666666666,48.333333333333336,0.0,0.0,0.45238095238095233,0.2222222222222222,0,백반·죽·국수,본그룹
ba_14694671,2025-08,1.0,212.0,46.5,0.0,0.0,0.5714285714285714,0.16666666666666666,0,백반·죽·국수,본그룹
ba_14695006,2025-07,0.5,97.25,21.5,0.25,0.25,0.25,0.125,1,백반·죽·국수,본그룹
ba_14695006,2025-08,0.3333333333333333,38.666666666666664,8.666666666666666,0.0,0.0,0.09523809523809523,0.05555555555555555,0,백반·죽·국수,본그룹
ba_14695006,2025-09,1.0,121.5,27.5,0.0,0.0,0.42857142857142855,0.08333333333333333,0,백반·죽·국수,본그룹
ba_14695008,2025-08,0.5,100.5,20.5,0.5,0.5,0.14285714285714285,0.16666666666666666,1,백반·죽·국수,본그룹
ba_14695008,2025-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14695290,2025-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14695290,2025-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14695958,2025-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,백반·죽·국수,본그룹
ba_14695958,2025-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,백반·죽·국수,본그룹
ba_14695958,2025-07,0.25,25.75,5.25,0.25,0.25,0.14285714285714285,0.041666666666666664,0,백반·죽·국수,본그룹
